timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764253825296,2630,Fish Page,200,,Thread Group 1 1-274,text,true,,4619,178,31,31,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,2428,0,0
1764253827722,206,Cart Page,200,,Thread Group 1 1-276,text,true,,4797,155,31,31,https://petstore.octoperf.com/actions/Cart.action?viewCart=,206,0,0
1764253826014,1917,Home,200,,Thread Group 1 1-282,text,true,,5664,148,30,30,https://petstore.octoperf.com/actions/Catalog.action,1916,0,1705
1764253827696,240,Birds Page,200,,Thread Group 1 1-281,text,true,,4269,179,30,30,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,240,0,0
1764253827731,217,SignUp Page,200,,Thread Group 1 1-273,text,true,,6575,164,30,30,https://petstore.octoperf.com/actions/Account.action?newAccountForm=,217,0,0
1764253827475,492,Birds Page,200,,Thread Group 1 1-250,text,true,,4269,179,30,30,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,243,0,0
1764253827754,215,Cats Page,200,,Thread Group 1 1-278,text,true,,4265,178,30,30,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,215,0,0
1764253827010,970,Home,200,,Thread Group 1 1-287,text,true,,5664,148,30,30,https://petstore.octoperf.com/actions/Catalog.action,969,0,754
1764253827760,225,SignIn page,200,,Thread Group 1 1-277,text,true,,4654,160,30,30,https://petstore.octoperf.com/actions/Account.action?signonForm=,225,0,0
1764253827573,427,SignUp Page,200,,Thread Group 1 1-261,text,true,,6573,164,30,30,https://petstore.octoperf.com/actions/Account.action?newAccountForm=,223,0,0
